scenario_id,env_id,switch_env_id,switch_at,tau_s,epsilon,after_switch_k,rep,method,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,avg_cost,violation_rate,violations_after_switch,violations_first_after_switch_k,filter_margin,filter_prior_weight,filter_reset_on_switch,pull_100,pull_500
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.3301232019803,0.093,49.0,10.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.093,49.0,10.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3385.0274707194253,0.048,14.0,4.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3353.3467984823633,0.05,16.0,6.0,0.0,0.0,1,981,19
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3353.3467984823633,0.05,16.0,6.0,0.005,0.0,1,981,19
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3353.3467984823633,0.05,16.0,6.0,0.01,0.0,1,981,19
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3386.880712226065,0.048,14.0,4.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,10,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3386.880712226065,0.048,14.0,4.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1503.4106097330432,0.109,65.0,6.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1503.4106097330432,0.109,65.0,6.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.109,65.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3291.0598655552253,0.041,12.0,2.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2073.0509699311892,0.078,34.0,6.0,0.0,0.0,1,314,686
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2211.052096758965,0.069,25.0,6.0,0.005,0.0,1,397,603
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2235.788842508659,0.067,23.0,6.0,0.01,0.0,1,413,587
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3294.365577208091,0.041,12.0,2.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,11,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3294.365577208091,0.041,12.0,2.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.7782719908516,0.087,47.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.7782719908516,0.087,47.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.0607410326982,0.087,47.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3400.5854018808814,0.039,7.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.7782719908516,0.087,47.0,6.0,0.0,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.7782719908516,0.087,47.0,6.0,0.005,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1995.823858007084,0.071,31.0,6.0,0.01,0.0,1,264,736
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3404.6123491499948,0.039,7.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,12,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3404.6123491499948,0.039,7.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.927019747098,0.117,64.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.927019747098,0.117,64.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.628365751894,0.117,64.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3399.927752230381,0.058,19.0,2.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2454.2111222445037,0.073,20.0,3.0,0.0,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2454.2111222445037,0.073,20.0,3.0,0.005,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2454.2111222445037,0.073,20.0,3.0,0.01,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3402.2745768395444,0.058,19.0,2.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,13,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3402.2745768395444,0.058,19.0,2.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.1800905321768,0.085,51.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.1800905321768,0.085,51.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.6229824678583,0.085,51.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3400.7665548894715,0.037,12.0,2.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2957.197186040273,0.062,37.0,6.0,0.0,0.0,1,757,243
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2970.940823096332,0.06,35.0,6.0,0.005,0.0,1,765,235
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3019.0433220222326,0.057,32.0,6.0,0.01,0.0,1,789,211
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3402.2454704291777,0.036,12.0,2.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,14,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3402.2454704291777,0.036,12.0,2.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1507.4271984744923,0.104,56.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1507.4271984744923,0.104,56.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.601286406553,0.104,56.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3308.0925550411903,0.045,10.0,2.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2974.3535966130494,0.065,30.0,6.0,0.0,0.0,1,814,186
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2975.7600054548484,0.064,29.0,6.0,0.005,0.0,1,815,185
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2989.4810479609164,0.062,27.0,6.0,0.01,0.0,1,822,178
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3310.212342043398,0.045,10.0,2.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,15,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3310.212342043398,0.045,10.0,2.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1511.523512129661,0.109,57.0,4.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1511.523512129661,0.109,57.0,4.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.6383659136159,0.109,57.0,4.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3329.7987071584776,0.053,13.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1858.9242486387736,0.094,42.0,4.0,0.0,0.0,1,198,802
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2083.925830845816,0.084,32.0,4.0,0.005,0.0,1,320,680
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2371.7377665072163,0.077,28.0,4.0,0.01,0.0,1,484,516
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3332.0400762033205,0.053,13.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,16,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3332.0400762033205,0.053,13.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1503.3101767960682,0.113,64.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1503.3101767960682,0.113,64.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1500.5707518991849,0.113,64.0,3.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3288.7461713376674,0.054,15.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2836.3370076893166,0.081,42.0,3.0,0.0,0.0,1,742,258
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2850.2139622381183,0.08,41.0,3.0,0.005,0.0,1,754,246
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3060.9614401381914,0.069,30.0,3.0,0.01,0.0,1,873,127
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3288.4199954732367,0.054,15.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,17,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3288.4199954732367,0.054,15.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.2906234483578,0.096,52.0,9.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.2906234483578,0.096,52.0,9.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1506.1341671495877,0.097,52.0,9.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3315.1697687131655,0.039,8.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3307.2054487205933,0.04,9.0,2.0,0.0,0.0,1,994,6
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3307.2054487205933,0.04,9.0,2.0,0.005,0.0,1,994,6
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3307.2054487205933,0.04,9.0,2.0,0.01,0.0,1,994,6
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3318.5003416478817,0.039,8.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,18,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3318.5003416478817,0.039,8.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.3531721945158,0.102,56.0,4.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.3531721945158,0.102,56.0,4.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.319760939565,0.102,56.0,4.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3377.785994966819,0.04,7.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.3531721945158,0.102,56.0,4.0,0.0,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1834.0611401102742,0.088,42.0,4.0,0.005,0.0,1,165,835
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1888.7335584751265,0.083,37.0,4.0,0.01,0.0,1,195,805
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3378.978756115903,0.04,7.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,19,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3378.978756115903,0.04,7.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,20,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.2068852431407,0.104,54.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,20,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.2068852431407,0.104,54.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,20,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.0662459967195,0.104,54.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,20,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3358.8828758564414,0.043,10.0,2.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,20,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1831.3353253470023,0.095,45.0,5.0,0.0,0.0,1,182,818
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,20,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1876.339220784169,0.092,42.0,5.0,0.005,0.0,1,203,797
